Number,Sequence
923,!!wwwwwf!wwf!!wf!wwwwf!wwwwwf!wwwwwwf!wwwwf!wwwwf!wwwwf!wwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwf
3493,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwf!wwwwf!wwwwwwwwwwf!wwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwwf
1448,!!wwwwwf!wwf!!wf!wwwwf!wwwwwf!wwwwwwf!wwwwf!wwwwf!wwwwf!wwwwwwwwwf!wwwwwwwf!wwwwwwwf!wwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwf
2290,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwwf!wwwwwf
3508,!!wwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwf!wwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwf!wwwwf!wwwwwwwwwwwwwwwf
1463,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwf!wwwwwwwf!wwwwwwwwwwwwwwwf
5560,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwf
1467,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwwf!wwwwwf!wwwwwwf!wwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwf
5564,!!wwwwwf!wf!wf!wwwwwwwwwwwf!wwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf
4000,!!wwwwwf!!wwwwwwwf!wwwwwf!wwf!wwwwwwwwwwwwf!wwwwwwwwwwwf
1475,!!wwwwf!wwwwf!wwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwf!wwwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf
1479,!!wwwwwf!wwf!!wf!wwwf!wwwwwwwwwwwf!wwwwwwwwwwwf!wwf!wwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwf
1483,!!wwwwf!wwwwf!wwwwwwwf!wwwf!wwwwwwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwwf!wwwwwwf!wwwwwwwwwwwf!wwwwwwwwf
1485,!!wwwwwf!wwf!!wf!wwwwf!wwwwf!wwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwf!wwwwwwf
3541,!!wwwf!wwwwwwwwwwwf!wwf!wwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf
2297,!!wwwwf!wwwwf!wwwwwwwf!wwwf!wwwwwwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwwf!wwwwwwf!wwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwf
1497,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwwf!wwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwf
3550,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwwf!wwwwf!wwf!wwwwwf!wwwwwwwwwwwwf
1504,!!wwwwf!wwwwf!wwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwwf
1505,!!wwwf!wwwwwwwwwwwf!wwf!wwwwwwwwwf!wwwwwwwwf!wwwwwwwf!wwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwf!wwwwwwwwf!wwwwwwwwwf
2299,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwwf!wwwf!wwwwwwf!wwwwwwwwwwwwf
2083,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwf
8357,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wf!wwwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf
1521,!!wwwwwf!wf!wf!wwwwwwwwwwwf!wwwwwwwwwf!wwwwwf!wwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwwf
1526,!!wwwwwf!wwf!!wf!wwwwf!wwwwf!wwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwf
1532,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwf
1533,!!wwwwf!wwwwf!wwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwf!wwwwwwwwwwf
7684,!!wwwwwf!wf!wf!wwwwwwwwwwwf!wwwwwwwwwwf!wf!wwwwwwwwwf!wwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwf
9640,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwf
1544,!!wwwwf!wwwwf!wwwwwwwf!wwwf!wwwwwwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwf
4354,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwf!wwwwwwwwwf!wwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwwwwf!wwwwwwf!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwwwwwwf
1553,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwf
7699,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwf!wwwwf!wwwwwwwwwwf!wwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwf
5193,!!wwwwwf!!wwwwwwwf!wwwwwf!wwwf!wwwwwf!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwwwwf
2990,!!wwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwf!wwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwf
5656,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwf!wwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwwf
3609,!!wwwwwf!wf!wf!wwwwwwwwwwwf!wwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwwwwf
1565,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwwf!wwwf!wwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwwwwf
1567,!!wwwwwf!!wwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwwf
3616,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wf!wwwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwf
1573,!!wwwwwf!!wwwwwwwf!wwwwwf!wwwf!wwwwwf!wwwwwwwwwwf!wwwwf
1576,!!wwwf!wwwwwwwwwwwf!wwf!wwwwwwwwwf!wwwwwwwwf!wwwwwwwf!wwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwf
5167,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwf
5678,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwf!wwwwwwwwwf!wwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwwwwf!wwwwwwf!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwf
1586,!!wwwwwf!wwf!!wf!wwwwf!wwwwwf!wwwwwf!wwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwf!wwwwwwwwf!wwwwwwwf
1587,!!wwwwf!wwwwf!wwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwf
2576,!!wwwwwf!wwf!!!wwwwwwwwwf
1598,!!wwwwf!wwwwf!wwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwf
1600,!!wwwwf!wwwwf!wwwwwwwf!wwwf!wwwwwwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf
1601,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwf!wwwwwwf
5388,!!wwwwwf!wwf!!wf!wwwwf!wwwwwf!wwwwwwf!wwwf!wwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwwwf
9942,!!wwwwwf!wf!wf!wwwwwwwwwwwf!wwwwwwwwwwf!wf!wwwwwwwwwf!wwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwf
1621,!!wwwwwf!wf!wwf!wwwwwf!wwwwwwf!wwf!wf!wwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwf
3672,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwwwf!wwwwwwwwwwwwwf
4708,!!wwwwf!wwwwf!wwwwwwwf!wwwf!wwwwwwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwf
1633,!!wwwwwf!wf!wwf!wwwwwf!wwwwwwf!wf!wwwwwwf!wwwwf!wwwwwwwwf!wwwwwwwwwwwf
4487,!!wwwwwf!wf!wwf!wwwwwf!wwwwf!wwwwwwwwwwwf
3691,!!wwwwwf!wf!wf!wwwwwwwwwwwf!wwwwwwwwwwf!wf!wwwwwwwwwf!wwwwwwwwwf!wwwwwwwwf
3692,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwf!wwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwf
1648,!!wwwwwf!wwf!!wf!wwwwf!wwwwwf!wwwwwwf!wwwf!wwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwf
3699,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwwf!wwwwwf!wwwwwwf!wwwwwwwwwwwwf!wwwwwwwf
7102,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwf!wwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwf
1654,!!wwwwwf!wwf!!wf!wwwwf!wwwwwf!wwwwwwf!wwwwf!wwwwf!wwwwf!wwwwwwwwwf!wwwwwwwf!wwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwf
2169,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwwf!wwwf!wwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwf
4372,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwwwwf!wwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwf
7693,!!wwwwwf!wf!wf!wwwwwwwwwwwf!wwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwf!wwwwwwwwwf!wwwwwwwf!wwwwwwwf!wwwwwwwwwwwwwwf
3722,!!wwwwwf!wf!wwf!wwwwwf!wwwwwwf!wwf!wf!wwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf
1678,!!wwwwwf!!wwwwwwwf!wwwwwf!wwf!wwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwf
3729,!!wwwwwf!wwf!!wf!wwwwf!wwwwwf!wwwwwwf!wwwf!wwwwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwf
7827,!!wwwwf!wwwwf!wwwwwwwf!wwwf!wwwwwwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwf
2329,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwwf!wwwf!wwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwwf
1688,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwf
5786,!!wwwwwf!wf!wwf!wwwwwf!wwwwwwf!wwf!wf!wwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwf
1694,!!wwwwwf!wf!wf!wwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwf
2331,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwwwf
7845,!!wwwwwf!wf!wwf!wwwwwf!wwwwwwf!wf!wwwwwf!wwwwwwwwwwwf!wwwwwf!wwwwwwwwf!wwwwwwwf!wwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf
1702,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwf!wwwwwwwwwf!wwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwf
1703,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwf!wwwwwwwwwf!wwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwf
1704,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwwf!wwwwf!wwf!wwwwwf!wwwwwwwwwwwwwf!wwwwwf!wwwwwwwwf!wwwwwwwwf
1709,!!wwwwwf!wwf!!wf!wwwwf!wwwwwf!wwwwwwf!wwwwf!wwwwf!wwwwf!wwwwwwwwwf!wwwwwwwf!wwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwf
7855,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwwwwf
807,!!wwwwwf!!wwwwwwwf!wwwwwf!wwf!wwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwwwwf
1714,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwwf!wwf!wwwwwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwwf!wwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwwf
3767,!!wwwwwf!!wwwwwwwf!wwwwwf!wwf!wwwwwwwwwwwwwf!wwwwf!wwwwwwwwwwwwwf
1725,!!wwwf!wwwwwwwwwwf!wwwwwwwf
1726,!!wwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwf!wwwwwwwwwwf
1728,!!wwwwwf!wf!wf!wwwwwwwwwwwf!wwwwwwwwwwf!wf!wwwwwwwwwf!wwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwf
2336,!!wwwwf!wwwwf!wwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwf!wwwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwf!wwwwwwf
1738,!!wwwwwf!wf!wwf!wwwwwf!wwwwwwf!wwf!wf!wwwwwwwwf!wwwf!wwwwwwwwwwwwwf!wwwwwwwwwwf
3789,!!wwwwwf!wwf!!wf!wwwwf!wwwwwf!wwwwwwf!wwwf!wwwwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwwwf
3792,!!wwwwf!wwwwf!wwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwf!wwwwwwwwwf!wwwwwwwwwf
1745,!!wwwwwf!wf!wf!wwwwwwwwwwwf!wwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwf!wwwwwwwwwf!wwwwwwwf!wwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwwf
1747,!!wwwwf!wwwwf!wwwwwwwf!wwwf!wwwwwwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwwf!wwwwwwf!wwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwwwf
1750,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwf!wwwwwwwwwwwf!wwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwf
1751,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwwf!wwf!wwwwwwwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwwf!wwwwwf
1754,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwf!wwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwf
5071,!!wwwwwf!wwf!!!wwwwwwwwwwf!wwwwwf!wwwwwwf!wwwwwwwwwf!wwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwwwwf!wwwwwwf!wwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwf!wwwwwwwwf!wwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwf
1756,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwf!wwwwf!wwwwwwwwwwf!wwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwwwf
2682,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwwf!wwwwwwf!wf!wwwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwwf
4389,!!wwwwwf!!wwwwwwwf!wwwwf!wwwwwwwwf!wwwwwwwwf!wwwwwwwwwwf!wwwwwwwf
8242,!!wwwf!wwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwwf!wwwwwf!wwwwwwf!wwwwwwwwwwwwf!wwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwf
9956,!!wwwwf!wwwwf!wwwwwwwf!wwwf!wwwwwwwwf!wwwwwwwf!wwwwwwwwwwf!wwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwf!wwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwf!wwwwwwwwwwf!wwwwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwf
8486,!!wwwwwf!wwf!!!wwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwf!wwwwwwwwwwwf!wwwwwwf!wwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwf!wwwwwwwwwwwwf!wwwwwwwwwwwwwwf
4733,!!wwwwwf!wf!wf!wwwwwwwwwwwf!wwwwwwwwwf!wwwwwwf!wwwwwf!wwwwwwwwwwwwf!wwwwwwwwf!wwwwwwwwwwwf
